outcome,outcome_label,horizon,shock_type,shock_label,coefficient,se,ci_lower,ci_upper
gini_fincbtax,gini_fincbtax,7,sh_rr,Romer-Romer Monetary Policy Shock,.0013955216965761,.0078162182189071,-.0139242660124818,.016715309405634
gini_fincbtax,gini_fincbtax,8,sh_rr,Romer-Romer Monetary Policy Shock,.0065486319322119,.0085761863142279,-.0102606932436748,.0233579571080986
gini_fincbtax,gini_fincbtax,9,sh_rr,Romer-Romer Monetary Policy Shock,.0065710095638799,.007437207990979,-.0080059180984389,.0211479372261987
gini_fincbtax,gini_fincbtax,10,sh_rr,Romer-Romer Monetary Policy Shock,.0089424388665659,.0067799668764051,-.0043462962111881,.0222311739443199
gini_fincbtax,gini_fincbtax,11,sh_rr,Romer-Romer Monetary Policy Shock,.0168261838684928,.0071147196658,.0028813333235248,.0307710344134608
gini_fincbtax,gini_fincbtax,12,sh_rr,Romer-Romer Monetary Policy Shock,.0132390130941033,.0068460100822313,-.00017916666707,.0266571928552767
gini_fincbtax,gini_fincbtax,13,sh_rr,Romer-Romer Monetary Policy Shock,.0073598531541677,.0048182554081169,-.0020839274457414,.0168036337540768
gini_fincbtax,gini_fincbtax,14,sh_rr,Romer-Romer Monetary Policy Shock,.0093323467766286,.0043293727105885,.0008467762638751,.0178179172893821
gini_fincbtax,gini_fincbtax,15,sh_rr,Romer-Romer Monetary Policy Shock,.0050689585727048,.0054852534318075,-.0056821381536379,.0158200552990475
gini_fincbtax,gini_fincbtax,16,sh_rr,Romer-Romer Monetary Policy Shock,.0029741924388493,.0067890948140757,-.0103324333967391,.0162808182744377
gini_fincbtax,gini_fincbtax,17,sh_rr,Romer-Romer Monetary Policy Shock,.0099044141658651,.0044430914103746,.0011959550015309,.0186128733301993
gini_fincbtax,gini_fincbtax,18,sh_rr,Romer-Romer Monetary Policy Shock,.0112669462264988,.0070817678607714,-.0026133187806131,.0251472112336107
gini_fincbtax,gini_fincbtax,19,sh_rr,Romer-Romer Monetary Policy Shock,.0137355491808926,.0081371738014705,-.0022133114699896,.0296844098317748
gini_fincbtax,gini_fincbtax,20,sh_rr,Romer-Romer Monetary Policy Shock,.0140499172414929,.0055500115264945,.0031718946495637,.0249279398334221
gini_fsalaryx,gini_fsalaryx,0,sh_rr,Romer-Romer Monetary Policy Shock,-.0060738524690215,.0024132230533569,-.010803769653601,-.001343935284442
gini_fsalaryx,gini_fsalaryx,1,sh_rr,Romer-Romer Monetary Policy Shock,-.0080752105017181,.0034723033980545,-.0148809251619049,-.0012694958415313
gini_fsalaryx,gini_fsalaryx,2,sh_rr,Romer-Romer Monetary Policy Shock,-.004515335163125,.0040907283822675,-.0125331627923693,.0035024924661193
gini_fsalaryx,gini_fsalaryx,3,sh_rr,Romer-Romer Monetary Policy Shock,-.0061169260625621,.0042566884301574,-.0144600353856706,.0022261832605464
gini_fsalaryx,gini_fsalaryx,4,sh_rr,Romer-Romer Monetary Policy Shock,-.0087150531539635,.00335300204048,-.0152869371533043,-.0021431691546227
gini_fsalaryx,gini_fsalaryx,5,sh_rr,Romer-Romer Monetary Policy Shock,-.0051277103050478,.0032608795056795,-.0115190341361796,.001263613526084
gini_fsalaryx,gini_fsalaryx,6,sh_rr,Romer-Romer Monetary Policy Shock,-.0023812592451231,.0025870354489966,-.0074518487251564,.0026893302349102
gini_fsalaryx,gini_fsalaryx,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0028085818724571,.0037240769413241,-.0101077726774523,.0044906089325381
gini_fsalaryx,gini_fsalaryx,8,sh_rr,Romer-Romer Monetary Policy Shock,.0018024165371061,.0040345969885968,-.0061053935605436,.0097102266347558
gini_fsalaryx,gini_fsalaryx,9,sh_rr,Romer-Romer Monetary Policy Shock,.0013484619511512,.0026293491176132,-.0038050623193707,.0065019862216731
gini_fsalaryx,gini_fsalaryx,10,sh_rr,Romer-Romer Monetary Policy Shock,.0067518265273339,.0028333417109459,.0011984767738799,.0123051762807879
gini_fsalaryx,gini_fsalaryx,11,sh_rr,Romer-Romer Monetary Policy Shock,.0137436550539886,.0041457777548285,.0056179306545247,.0218693794534525
gini_fsalaryx,gini_fsalaryx,12,sh_rr,Romer-Romer Monetary Policy Shock,.0090993334094902,.0046918064714227,-.0000966072744983,.0182952740934787
gini_fsalaryx,gini_fsalaryx,13,sh_rr,Romer-Romer Monetary Policy Shock,.0040040813114761,.0041242467902806,-.0040794423974739,.0120876050204261
gini_fsalaryx,gini_fsalaryx,14,sh_rr,Romer-Romer Monetary Policy Shock,.0055034114092885,.0033529862489022,-.0010684416385598,.0120752644571368
gini_fsalaryx,gini_fsalaryx,15,sh_rr,Romer-Romer Monetary Policy Shock,.0007430494078073,.0039571295327774,-.0070129244764364,.008499023292051
gini_fsalaryx,gini_fsalaryx,16,sh_rr,Romer-Romer Monetary Policy Shock,-.0006756246486392,.0053626505389825,-.0111864197050449,.0098351704077665
gini_fsalaryx,gini_fsalaryx,17,sh_rr,Romer-Romer Monetary Policy Shock,.0012548710562779,.0022163551202865,-.0030891849794836,.0055989270920394
gini_fsalaryx,gini_fsalaryx,18,sh_rr,Romer-Romer Monetary Policy Shock,.0010783359283847,.0049086692699823,-.0085426558407806,.01069932769755
gini_fsalaryx,gini_fsalaryx,19,sh_rr,Romer-Romer Monetary Policy Shock,.0048627258279031,.0033843166479002,-.0017705348019813,.0114959864577875
gini_fsalaryx,gini_fsalaryx,20,sh_rr,Romer-Romer Monetary Policy Shock,.0044165147349727,.0018596600362423,.0007715810639378,.0080614484060076
