outcome,outcome_label,horizon,shock_type,shock_label,coefficient,se,ci_lower,ci_upper
gini_core,gini_core,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0175192070377459,.0056317837200628,-.028557503129069,-.0064809109464228
gini_core,gini_core,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0197167132634907,.0080934108508061,-.0355797985310707,-.0038536279959107
gini_core,gini_core,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0168484352725136,.0083421912556512,-.03319913013359,-.0004977404114372
gini_core,gini_core,10,sh_rr,Romer-Romer Monetary Policy Shock,-.0174626786867075,.0083950970980981,-.0339170689989798,-.0010082883744352
gini_core,gini_core,11,sh_rr,Romer-Romer Monetary Policy Shock,-.0178770891096945,.0079867800091367,-.0335311779276024,-.0022230002917866
gini_core,gini_core,12,sh_rr,Romer-Romer Monetary Policy Shock,-.0125031498195422,.013370197367525,-.0387087366598912,.0137024370208068
gini_core,gini_core,13,sh_rr,Romer-Romer Monetary Policy Shock,-.0120517740835986,.0125800587220581,-.0367086891788325,.0126051410116353
gini_core,gini_core,14,sh_rr,Romer-Romer Monetary Policy Shock,-.0152784426361414,.010455543357081,-.0357713076160202,.0052144223437374
gini_core,gini_core,15,sh_rr,Romer-Romer Monetary Policy Shock,-.0065902751074309,.0100983881354312,-.0263831158528761,.0132025656380143
gini_core,gini_core,16,sh_rr,Romer-Romer Monetary Policy Shock,.0043004963633352,.0091153131960058,-.0135655175008362,.0221665102275066
gini_core,gini_core,17,sh_rr,Romer-Romer Monetary Policy Shock,.0059974636682657,.0069630727624321,-.0076501589461012,.0196450862826326
gini_core,gini_core,18,sh_rr,Romer-Romer Monetary Policy Shock,.005325369796969,.0037756075226114,-.0020748209473493,.0127255605412873
gini_core,gini_core,19,sh_rr,Romer-Romer Monetary Policy Shock,.0105980125190097,.0045717711225181,.0016373411188742,.0195586839191452
gini_core,gini_core,20,sh_rr,Romer-Romer Monetary Policy Shock,.0129897748899118,.0026212263995312,.0078521711468306,.018127378632993
gini_fincbtax,gini_fincbtax,0,sh_rr,Romer-Romer Monetary Policy Shock,.0006482570618176,.0026718476447261,-.0045885643218456,.0058850784454808
gini_fincbtax,gini_fincbtax,1,sh_rr,Romer-Romer Monetary Policy Shock,.0028395500073151,.0036728282475321,-.0043591933578478,.010038293372478
gini_fincbtax,gini_fincbtax,2,sh_rr,Romer-Romer Monetary Policy Shock,.0063996606302667,.0041238514358072,-.0016830881839154,.0144824094444488
gini_fincbtax,gini_fincbtax,3,sh_rr,Romer-Romer Monetary Policy Shock,.00558026023797,.0052372919568816,-.0046848319975179,.0158453524734579
gini_fincbtax,gini_fincbtax,4,sh_rr,Romer-Romer Monetary Policy Shock,-.0007040524902701,.0064802456446154,-.0134053339537163,.0119972289731761
gini_fincbtax,gini_fincbtax,5,sh_rr,Romer-Romer Monetary Policy Shock,.0042399321778242,.0072824797535677,-.0100337281391685,.0185135924948169
gini_fincbtax,gini_fincbtax,6,sh_rr,Romer-Romer Monetary Policy Shock,.0005648573065758,.0066009568191824,-.0123730180590217,.0135027326721733
gini_fincbtax,gini_fincbtax,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0105509406857417,.00572539262351,-.0217727102278213,.0006708288563379
gini_fincbtax,gini_fincbtax,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0046777997088606,.0089261931404083,-.0221731382640609,.0128175388463397
gini_fincbtax,gini_fincbtax,9,sh_rr,Romer-Romer Monetary Policy Shock,.0008558907640725,.011019635474793,-.0207425947665218,.0224543762946668
gini_fincbtax,gini_fincbtax,10,sh_rr,Romer-Romer Monetary Policy Shock,.0041090008925629,.0092188085161479,-.013959863799087,.0221778655842128
gini_fincbtax,gini_fincbtax,11,sh_rr,Romer-Romer Monetary Policy Shock,.0143995364779425,.0100063796699043,-.0052129676750699,.0340120406309549
gini_fincbtax,gini_fincbtax,12,sh_rr,Romer-Romer Monetary Policy Shock,.0133834146035502,.009160072871652,-.0045703282248877,.0313371574319881
gini_fincbtax,gini_fincbtax,13,sh_rr,Romer-Romer Monetary Policy Shock,.0079589185481863,.0053856315134594,-.0025969192181941,.0185147563145667
gini_fincbtax,gini_fincbtax,14,sh_rr,Romer-Romer Monetary Policy Shock,.0120332650256222,.003398119328159,.0053729511424306,.0186935789088138
gini_fincbtax,gini_fincbtax,15,sh_rr,Romer-Romer Monetary Policy Shock,.0024163219311657,.0064545249612497,-.0102345469928837,.0150671908552151
gini_fincbtax,gini_fincbtax,16,sh_rr,Romer-Romer Monetary Policy Shock,-.0028104959195817,.0065327728614144,-.0156147307279539,.0099937388887905
gini_fincbtax,gini_fincbtax,17,sh_rr,Romer-Romer Monetary Policy Shock,.0074165059408455,.0057496499524083,-.0038528079658748,.0186858198475658
gini_fincbtax,gini_fincbtax,18,sh_rr,Romer-Romer Monetary Policy Shock,.0048513063702807,.0042597775779652,-.0034978576825311,.0132004704230925
gini_fincbtax,gini_fincbtax,19,sh_rr,Romer-Romer Monetary Policy Shock,.0029618943997468,.0043052970489392,-.005476487816174,.0114002766156676
gini_fincbtax,gini_fincbtax,20,sh_rr,Romer-Romer Monetary Policy Shock,.0066599788550763,.0036500168044497,-.0004940540816451,.0138140117917977
gini_fsalaryx,gini_fsalaryx,0,sh_rr,Romer-Romer Monetary Policy Shock,-.0033850947423781,.0027034269182628,-.0086838115021732,.001913622017417
gini_fsalaryx,gini_fsalaryx,1,sh_rr,Romer-Romer Monetary Policy Shock,-.0034913809290075,.0030306089081586,-.0094313743889984,.0024486125309834
gini_fsalaryx,gini_fsalaryx,2,sh_rr,Romer-Romer Monetary Policy Shock,.0006115444188052,.0025334726164348,-.004354061909407,.0055771507470174
gini_fsalaryx,gini_fsalaryx,3,sh_rr,Romer-Romer Monetary Policy Shock,-.0027286030713161,.0029729900881384,-.0085556636440674,.0030984575014352
gini_fsalaryx,gini_fsalaryx,4,sh_rr,Romer-Romer Monetary Policy Shock,-.007152371390102,.0026763375740099,-.0123979930351614,-.0019067497450426
gini_fsalaryx,gini_fsalaryx,5,sh_rr,Romer-Romer Monetary Policy Shock,-.0017102079431049,.0031581969173722,-.0079002739011544,.0044798580149446
gini_fsalaryx,gini_fsalaryx,6,sh_rr,Romer-Romer Monetary Policy Shock,-.0008581520714026,.0030659727253112,-.0068674586130126,.0051511544702074
gini_fsalaryx,gini_fsalaryx,7,sh_rr,Romer-Romer Monetary Policy Shock,-.005808935422532,.0044720559827851,-.0145741651487908,.0029562943037268
gini_fsalaryx,gini_fsalaryx,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0038766979402723,.0024995175308933,-.0087757523008232,.0010223564202786
gini_fsalaryx,gini_fsalaryx,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0022649879810583,.0018945829117876,-.005978370488162,.0014483945260454
gini_fsalaryx,gini_fsalaryx,10,sh_rr,Romer-Romer Monetary Policy Shock,.0043063172340904,.0022181567848245,-.0000412700641656,.0086539045323464
gini_fsalaryx,gini_fsalaryx,11,sh_rr,Romer-Romer Monetary Policy Shock,.0106649708929681,.0042630932752539,.0023093080734705,.0190206337124657
gini_fsalaryx,gini_fsalaryx,12,sh_rr,Romer-Romer Monetary Policy Shock,.0064599933824278,.0039244387546335,-.0012319065766539,.0141518933415095
gini_fsalaryx,gini_fsalaryx,13,sh_rr,Romer-Romer Monetary Policy Shock,.0038181259759291,.0043597910464506,-.0047270644751141,.0123633164269723
gini_fsalaryx,gini_fsalaryx,14,sh_rr,Romer-Romer Monetary Policy Shock,.0079649684854411,.0026524924131078,.0027660833557498,.0131638536151324
gini_fsalaryx,gini_fsalaryx,15,sh_rr,Romer-Romer Monetary Policy Shock,-.0026648717966119,.0031193911013006,-.0087788783551611,.0034491347619373
gini_fsalaryx,gini_fsalaryx,16,sh_rr,Romer-Romer Monetary Policy Shock,-.0059445941637281,.0024086384628704,-.0106655255509541,-.0012236627765021
gini_fsalaryx,gini_fsalaryx,17,sh_rr,Romer-Romer Monetary Policy Shock,.0034784258520082,.0026987132755826,-.0018110521681337,.0087679038721501
gini_fsalaryx,gini_fsalaryx,18,sh_rr,Romer-Romer Monetary Policy Shock,.0013549670320503,.0021313660495192,-.0028225104250073,.0055324444891079
gini_fsalaryx,gini_fsalaryx,19,sh_rr,Romer-Romer Monetary Policy Shock,.0052605074681021,.0023269647649948,.0006996565287123,.0098213584074919
gini_fsalaryx,gini_fsalaryx,20,sh_rr,Romer-Romer Monetary Policy Shock,.0054528244919376,.0027744074217308,.0000149859453452,.01089066303853
