outcome,outcome_label,horizon,shock_type,shock_label,coefficient,se,ci_lower,ci_upper
gini_broad,gini_broad,13,sh_rr,Romer-Romer Monetary Policy Shock,-.0064662471435723,.0099886410601389,-.0260439836214445,.0131114893342999
gini_broad,gini_broad,14,sh_rr,Romer-Romer Monetary Policy Shock,-.0033570297847859,.0075958571555553,-.0182449098096743,.0115308502401025
gini_broad,gini_broad,15,sh_rr,Romer-Romer Monetary Policy Shock,-.0005414154913023,.0071335654411317,-.0145232037559204,.0134403727733158
gini_broad,gini_broad,16,sh_rr,Romer-Romer Monetary Policy Shock,.0063681382463843,.0040103241229687,-.0014920970346344,.014228373527403
gini_broad,gini_broad,17,sh_rr,Romer-Romer Monetary Policy Shock,.0111314113816672,.0033114528142938,.0046409638656514,.017621858897683
gini_broad,gini_broad,18,sh_rr,Romer-Romer Monetary Policy Shock,.0095304803392988,.0032458440988301,.0031686259055918,.0158923347730058
gini_broad,gini_broad,19,sh_rr,Romer-Romer Monetary Policy Shock,.0080904219687686,.0024025838396918,.0033813576429727,.0127994862945645
gini_broad,gini_broad,20,sh_rr,Romer-Romer Monetary Policy Shock,.0091294710269389,.0023844744633337,.0044559010788048,.013803040975073
gini_core,gini_core,0,sh_rr,Romer-Romer Monetary Policy Shock,.0007244630418314,.0012200520197068,-.0016668389167939,.0031157650004567
gini_core,gini_core,1,sh_rr,Romer-Romer Monetary Policy Shock,.0011621507169887,.0017766976242183,-.0023201766264792,.0046444780604566
gini_core,gini_core,2,sh_rr,Romer-Romer Monetary Policy Shock,.0009413446540104,.0028848657313121,-.0047129921793613,.0065956814873821
gini_core,gini_core,3,sh_rr,Romer-Romer Monetary Policy Shock,-.0009815334672351,.00383237801738,-.0084929943812999,.0065299274468297
gini_core,gini_core,4,sh_rr,Romer-Romer Monetary Policy Shock,-.0019669871412459,.0034958868107333,-.0088189252902832,.0048849510077914
gini_core,gini_core,5,sh_rr,Romer-Romer Monetary Policy Shock,-.0056087676452864,.0035947363346183,-.0126544508611383,.0014369155705655
gini_core,gini_core,6,sh_rr,Romer-Romer Monetary Policy Shock,-.0094752772382772,.0041533843266006,-.0176159105184144,-.00133464395814
gini_core,gini_core,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0111857399128459,.0047413728257486,-.0204788306513132,-.0018926491743786
gini_core,gini_core,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0118657102165354,.0053521535969455,-.0223559312665486,-.0013754891665222
gini_core,gini_core,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0125501479920819,.0058373197039921,-.0239912946119064,-.0011090013722574
gini_core,gini_core,10,sh_rr,Romer-Romer Monetary Policy Shock,-.0114095548840206,.0060359069577256,-.0232399325211628,.0004208227531216
gini_core,gini_core,11,sh_rr,Romer-Romer Monetary Policy Shock,-.0102173684535435,.007339131812902,-.0246020668068314,.0041673298997444
gini_core,gini_core,12,sh_rr,Romer-Romer Monetary Policy Shock,-.0080075234595556,.0091234543945834,-.0258894940729391,.0098744471538279
gini_core,gini_core,13,sh_rr,Romer-Romer Monetary Policy Shock,-.0073671023358835,.0105208781209901,-.0279880234530241,.0132538187812571
gini_core,gini_core,14,sh_rr,Romer-Romer Monetary Policy Shock,-.0028333910872328,.0084676322362709,-.0194299502703238,.0137631680958582
gini_core,gini_core,15,sh_rr,Romer-Romer Monetary Policy Shock,.0010787221069943,.0076181341074471,-.013852820743602,.0160102649575906
gini_core,gini_core,16,sh_rr,Romer-Romer Monetary Policy Shock,.0083508333517192,.0050004491589164,-.0014500469997569,.0181517137031953
gini_core,gini_core,17,sh_rr,Romer-Romer Monetary Policy Shock,.0126306378267174,.0042324009502929,.0043351319641433,.0209261436892915
gini_core,gini_core,18,sh_rr,Romer-Romer Monetary Policy Shock,.0114253929015876,.003525707695613,.0045150058181861,.0183357799849891
gini_core,gini_core,19,sh_rr,Romer-Romer Monetary Policy Shock,.0109051371287224,.0027414785055862,.0055318392577734,.0162784349996714
gini_core,gini_core,20,sh_rr,Romer-Romer Monetary Policy Shock,.012001570436033,.0032042303725707,.0057212789057944,.0182818619662716
gini_fincbtax,gini_fincbtax,0,sh_rr,Romer-Romer Monetary Policy Shock,.0009738278932259,.0010165277783688,-.0010185665523769,.0029662223388287
gini_fincbtax,gini_fincbtax,1,sh_rr,Romer-Romer Monetary Policy Shock,.0032732227137096,.0020161934985293,-.0006785165434078,.007224961970827
gini_fincbtax,gini_fincbtax,2,sh_rr,Romer-Romer Monetary Policy Shock,.0051758787924757,.0034517554684683,-.0015895619257222,.0119413195106736
gini_fincbtax,gini_fincbtax,3,sh_rr,Romer-Romer Monetary Policy Shock,.0053108668582727,.0058472317187918,-.0061497073105592,.0167714410271046
gini_fincbtax,gini_fincbtax,4,sh_rr,Romer-Romer Monetary Policy Shock,.0036342245088258,.0067487664398551,-.0095933577132902,.0168618067309418
gini_fincbtax,gini_fincbtax,5,sh_rr,Romer-Romer Monetary Policy Shock,.0013740744383216,.0079052325352767,-.0141201813308207,.0168683302074639
gini_fincbtax,gini_fincbtax,6,sh_rr,Romer-Romer Monetary Policy Shock,-.0016594354439942,.0069619564387197,-.0153048700638848,.0119859991758964
gini_fincbtax,gini_fincbtax,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0052178433803408,.0065120293924648,-.0179814209895718,.0075457342288902
gini_fincbtax,gini_fincbtax,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0061888282882902,.007870412162719,-.0216148361272194,.009237179550639
gini_fincbtax,gini_fincbtax,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0015562445643805,.0094099102939525,-.0199996687405274,.0168871796117664
gini_fincbtax,gini_fincbtax,10,sh_rr,Romer-Romer Monetary Policy Shock,.0054100274104875,.0089009438117174,-.0120358224604786,.0228558772814536
gini_fincbtax,gini_fincbtax,11,sh_rr,Romer-Romer Monetary Policy Shock,.0093757872860298,.0077864951199077,-.0058857431489893,.0246373177210489
gini_fincbtax,gini_fincbtax,12,sh_rr,Romer-Romer Monetary Policy Shock,.0105049316708341,.0070133795209375,-.0032412921902034,.0242511555318716
gini_fincbtax,gini_fincbtax,13,sh_rr,Romer-Romer Monetary Policy Shock,.0096242036601975,.0049419370649003,-.0000619929870071,.0193104003074021
gini_fincbtax,gini_fincbtax,14,sh_rr,Romer-Romer Monetary Policy Shock,.0070873464199156,.0022925955959134,.0025938590519253,.0115808337879059
gini_fincbtax,gini_fincbtax,15,sh_rr,Romer-Romer Monetary Policy Shock,.0023132513769246,.0039979259559496,-.0055226834967366,.0101491862505858
gini_fincbtax,gini_fincbtax,16,sh_rr,Romer-Romer Monetary Policy Shock,-.0003841839636626,.0052689078283857,-.0107112433072986,.0099428753799734
gini_fincbtax,gini_fincbtax,17,sh_rr,Romer-Romer Monetary Policy Shock,-.0003017278269098,.0050036819373738,-.0101089444241624,.0095054887703428
gini_fincbtax,gini_fincbtax,18,sh_rr,Romer-Romer Monetary Policy Shock,.0028937002658821,.0036761259225374,-.0043115065422912,.0100989070740554
gini_fincbtax,gini_fincbtax,19,sh_rr,Romer-Romer Monetary Policy Shock,.0027984529562191,.0028692309356318,-.0028252396776192,.0084221455900574
gini_fincbtax,gini_fincbtax,20,sh_rr,Romer-Romer Monetary Policy Shock,.0042854718208292,.0023219490548731,-.0002655483267221,.0088364919683805
gini_fsalaryx,gini_fsalaryx,0,sh_rr,Romer-Romer Monetary Policy Shock,-.0006787060723209,.000916976179149,-.0024759793834529,.0011185672388111
gini_fsalaryx,gini_fsalaryx,1,sh_rr,Romer-Romer Monetary Policy Shock,-.0005148218145286,.0014807588548916,-.0034171091701161,.0023874655410589
gini_fsalaryx,gini_fsalaryx,2,sh_rr,Romer-Romer Monetary Policy Shock,-.0014288796504324,.0019245032426192,-.005200906005966,.0023431467051012
gini_fsalaryx,gini_fsalaryx,3,sh_rr,Romer-Romer Monetary Policy Shock,-.0035044843367859,.0029382722526534,-.0092634979519866,.0022545292784148
gini_fsalaryx,gini_fsalaryx,4,sh_rr,Romer-Romer Monetary Policy Shock,-.0048514324603975,.0025241350022512,-.0097987370648099,.0000958721440149
gini_fsalaryx,gini_fsalaryx,5,sh_rr,Romer-Romer Monetary Policy Shock,-.0050932935531113,.0017007277747526,-.0084267199916264,-.0017598671145962
gini_fsalaryx,gini_fsalaryx,6,sh_rr,Romer-Romer Monetary Policy Shock,-.003932807504006,.0022862868606388,-.008413929750858,.000548314742846
gini_fsalaryx,gini_fsalaryx,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0039623320863668,.0029705057131745,-.0097845232841888,.0018598591114552
gini_fsalaryx,gini_fsalaryx,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0037675918591325,.0029566357020224,-.0095625978350964,.0020274141168314
gini_fsalaryx,gini_fsalaryx,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0001948731012916,.002166018776918,-.0044402699040509,.0040505237014677
gini_fsalaryx,gini_fsalaryx,10,sh_rr,Romer-Romer Monetary Policy Shock,.0052401808321106,.0020169571687382,.0012869447813837,.0091934168828375
gini_fsalaryx,gini_fsalaryx,11,sh_rr,Romer-Romer Monetary Policy Shock,.0085288950013733,.0017878715496155,.0050246667641269,.0120331232386197
gini_fsalaryx,gini_fsalaryx,12,sh_rr,Romer-Romer Monetary Policy Shock,.0084627420274097,.0033812392624774,.001835513072954,.0150899709818654
gini_fsalaryx,gini_fsalaryx,13,sh_rr,Romer-Romer Monetary Policy Shock,.0067427727888516,.0035378072004749,-.0001913293240792,.0136768749017824
gini_fsalaryx,gini_fsalaryx,14,sh_rr,Romer-Romer Monetary Policy Shock,.0034555768236876,.0020806093888507,-.0006224175784598,.007533571225835
gini_fsalaryx,gini_fsalaryx,15,sh_rr,Romer-Romer Monetary Policy Shock,.0003236012142505,.0012982914576953,-.0022210500428323,.0028682524713333
gini_fsalaryx,gini_fsalaryx,16,sh_rr,Romer-Romer Monetary Policy Shock,-.0019786077863091,.001155858443997,-.0042440903365432,.000286874763925
gini_fsalaryx,gini_fsalaryx,17,sh_rr,Romer-Romer Monetary Policy Shock,-.0006755648401413,.0018658891878351,-.0043327076482981,.0029815779680155
gini_fsalaryx,gini_fsalaryx,18,sh_rr,Romer-Romer Monetary Policy Shock,.0035572006738278,.0021128295341663,-.0005839452131381,.0076983465607937
gini_fsalaryx,gini_fsalaryx,19,sh_rr,Romer-Romer Monetary Policy Shock,.0029766212451551,.0020364656156487,-.0010148513615164,.0069680938518266
gini_fsalaryx,gini_fsalaryx,20,sh_rr,Romer-Romer Monetary Policy Shock,.0011585295110367,.0025277416243674,-.0037958440727234,.0061129030947968
