outcome,outcome_label,horizon,shock_type,shock_label,coefficient,se,ci_lower,ci_upper
gini_core,gini_core,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0096192579238406,.0058592261753325,-.0211033412274923,.0018648253798111
gini_core,gini_core,10,sh_rr,Romer-Romer Monetary Policy Shock,-.0115846393146154,.0054185482341645,-.0222049938535778,-.000964284775653
gini_core,gini_core,11,sh_rr,Romer-Romer Monetary Policy Shock,-.0136840998036153,.0054867409526879,-.0244381120708836,-.002930087536347
gini_core,gini_core,12,sh_rr,Romer-Romer Monetary Policy Shock,-.0099052517974512,.008193844605641,-.0259651872245076,.0061546836296052
gini_core,gini_core,13,sh_rr,Romer-Romer Monetary Policy Shock,-.0053691222902172,.0075831797664396,-.0202321546324388,.0094939100520044
gini_core,gini_core,14,sh_rr,Romer-Romer Monetary Policy Shock,-.009947952760105,.0060410784467106,-.0217884665156578,.0018925609954478
gini_core,gini_core,15,sh_rr,Romer-Romer Monetary Policy Shock,-.0091915825330992,.0050069271795366,-.0190051598049909,.0006219947387925
gini_core,gini_core,16,sh_rr,Romer-Romer Monetary Policy Shock,.0004021770595158,.0051252604333157,-.009643333389783,.0104476875088146
gini_core,gini_core,17,sh_rr,Romer-Romer Monetary Policy Shock,.0066800856287268,.0040854019729497,-.0013273022382546,.0146874734957082
gini_core,gini_core,18,sh_rr,Romer-Romer Monetary Policy Shock,.0051254580130033,.0036852544640286,-.0020976407364928,.0123485567624994
gini_core,gini_core,19,sh_rr,Romer-Romer Monetary Policy Shock,.004954092434618,.0042892511722078,-.0034528398629093,.0133610247321453
gini_core,gini_core,20,sh_rr,Romer-Romer Monetary Policy Shock,.0135521141247622,.0052933031296839,.0031772399905818,.0239269882589426
gini_fincbtax,gini_fincbtax,0,sh_rr,Romer-Romer Monetary Policy Shock,-.0019930057955373,.002370241482682,-.006638679101594,.0026526675105194
gini_fincbtax,gini_fincbtax,1,sh_rr,Romer-Romer Monetary Policy Shock,-.0009832289568964,.003124671102216,-.0071075843172398,.005141126403447
gini_fincbtax,gini_fincbtax,2,sh_rr,Romer-Romer Monetary Policy Shock,.0031245898835199,.0036396893202081,-.004009201184088,.0102583809511278
gini_fincbtax,gini_fincbtax,3,sh_rr,Romer-Romer Monetary Policy Shock,.0040635886909257,.0043332319648564,-.0044295459601928,.0125567233420442
gini_fincbtax,gini_fincbtax,4,sh_rr,Romer-Romer Monetary Policy Shock,.0001971536928889,.0050683356434574,-.0097367841682876,.0101310915540654
gini_fincbtax,gini_fincbtax,5,sh_rr,Romer-Romer Monetary Policy Shock,.0051303151407841,.0055917025779274,-.0058294219119536,.0160900521935218
gini_fincbtax,gini_fincbtax,6,sh_rr,Romer-Romer Monetary Policy Shock,.0053682603317319,.005403907310551,-.0052233979969481,.0159599186604119
gini_fincbtax,gini_fincbtax,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0003372524137199,.007334232117121,-.0147123473632771,.0140378425358373
gini_fincbtax,gini_fincbtax,8,sh_rr,Romer-Romer Monetary Policy Shock,.0036017600987985,.007721610939089,-.0115325973418159,.0187361175394129
gini_fincbtax,gini_fincbtax,9,sh_rr,Romer-Romer Monetary Policy Shock,.0045744413117589,.0073489331621228,-.0098294676860018,.0189783503095196
gini_fincbtax,gini_fincbtax,10,sh_rr,Romer-Romer Monetary Policy Shock,.0070044455612615,.0061590954120471,-.0050673814463508,.0190762725688738
gini_fincbtax,gini_fincbtax,11,sh_rr,Romer-Romer Monetary Policy Shock,.0138606198619934,.0067728971278749,.0005857414913586,.0271354982326282
gini_fincbtax,gini_fincbtax,12,sh_rr,Romer-Romer Monetary Policy Shock,.0107843270194848,.006996463774943,-.0029287419794035,.0244973960183731
gini_fincbtax,gini_fincbtax,13,sh_rr,Romer-Romer Monetary Policy Shock,.0066178588179629,.0048756166552328,-.0029383498262934,.0161740674622192
gini_fincbtax,gini_fincbtax,14,sh_rr,Romer-Romer Monetary Policy Shock,.0098105430357338,.0041983140156533,.0015818475650533,.0180392385064143
gini_fincbtax,gini_fincbtax,15,sh_rr,Romer-Romer Monetary Policy Shock,.0048587939703479,.0049333903842264,-.0048106511827358,.0145282391234316
gini_fincbtax,gini_fincbtax,16,sh_rr,Romer-Romer Monetary Policy Shock,.0030697269646995,.0060047100278108,-.0086995046898097,.0148389586192087
gini_fincbtax,gini_fincbtax,17,sh_rr,Romer-Romer Monetary Policy Shock,.0105858163699269,.0040729006605217,.0026029310753044,.0185687016645494
gini_fincbtax,gini_fincbtax,18,sh_rr,Romer-Romer Monetary Policy Shock,.010231999840679,.0069180052114828,-.0033272903738273,.0237912900551853
gini_fincbtax,gini_fincbtax,19,sh_rr,Romer-Romer Monetary Policy Shock,.0116150502038239,.0082117774858535,-.004480033668449,.0277101340760968
gini_fincbtax,gini_fincbtax,20,sh_rr,Romer-Romer Monetary Policy Shock,.0124060005006437,.005605623374605,.0014189786864179,.0233930223148695
gini_fsalaryx,gini_fsalaryx,0,sh_rr,Romer-Romer Monetary Policy Shock,-.0066647252744892,.0023484039898682,-.0112675970946309,-.0020618534543475
gini_fsalaryx,gini_fsalaryx,1,sh_rr,Romer-Romer Monetary Policy Shock,-.0083515921076299,.0032420089958429,-.014705929739482,-.0019972544757778
gini_fsalaryx,gini_fsalaryx,2,sh_rr,Romer-Romer Monetary Policy Shock,-.0044865157575661,.0038198208790434,-.0119733646804912,.003000333165359
gini_fsalaryx,gini_fsalaryx,3,sh_rr,Romer-Romer Monetary Policy Shock,-.0053103462002496,.0039076155952378,-.0129692727669157,.0023485803664165
gini_fsalaryx,gini_fsalaryx,4,sh_rr,Romer-Romer Monetary Policy Shock,-.0073681366076625,.0031642126358076,-.0135699933738454,-.0011662798414796
gini_fsalaryx,gini_fsalaryx,5,sh_rr,Romer-Romer Monetary Policy Shock,-.003808058750043,.0035734562677814,-.0108120330348945,.0031959155348085
gini_fsalaryx,gini_fsalaryx,6,sh_rr,Romer-Romer Monetary Policy Shock,-.0015989820755827,.0024484293860617,-.0063979036722636,.0031999395210982
gini_fsalaryx,gini_fsalaryx,7,sh_rr,Romer-Romer Monetary Policy Shock,-.0034065320578861,.0032771808743268,-.0098298065715666,.0030167424557944
gini_fsalaryx,gini_fsalaryx,8,sh_rr,Romer-Romer Monetary Policy Shock,-.0001974289329567,.0034429477954906,-.0069456066121183,.0065507487462049
gini_fsalaryx,gini_fsalaryx,9,sh_rr,Romer-Romer Monetary Policy Shock,-.0014142050940105,.0026429218597654,-.0065943319391507,.0037659217511297
gini_fsalaryx,gini_fsalaryx,10,sh_rr,Romer-Romer Monetary Policy Shock,.004301724556655,.0028259716655749,-.0012371799078718,.0098406290211818
gini_fsalaryx,gini_fsalaryx,11,sh_rr,Romer-Romer Monetary Policy Shock,.0115055006792251,.0037819400826439,.0040928981172431,.0189181032412071
gini_fsalaryx,gini_fsalaryx,12,sh_rr,Romer-Romer Monetary Policy Shock,.0070005845599962,.0046975129713336,-.0022065408638177,.0162077099838101
gini_fsalaryx,gini_fsalaryx,13,sh_rr,Romer-Romer Monetary Policy Shock,.002901703334744,.0043594697325215,-.0056428573409981,.0114462640104861
gini_fsalaryx,gini_fsalaryx,14,sh_rr,Romer-Romer Monetary Policy Shock,.004829310349793,.0041285550281466,-.0032626575053743,.0129212782049603
gini_fsalaryx,gini_fsalaryx,15,sh_rr,Romer-Romer Monetary Policy Shock,.0006270827049644,.0034918163762296,-.0062168773924456,.0074710428023744
gini_fsalaryx,gini_fsalaryx,16,sh_rr,Romer-Romer Monetary Policy Shock,-.0018888680837067,.0042173225930206,-.0101548203660271,.0063770841986137
gini_fsalaryx,gini_fsalaryx,17,sh_rr,Romer-Romer Monetary Policy Shock,.0008908027417838,.0016875438520245,-.0024167832081842,.0041983886917518
gini_fsalaryx,gini_fsalaryx,18,sh_rr,Romer-Romer Monetary Policy Shock,-.0007560922882964,.0040369662243508,-.008668546088024,.0071563615114312
gini_fsalaryx,gini_fsalaryx,19,sh_rr,Romer-Romer Monetary Policy Shock,.0037873370405751,.0039864486648399,-.0040261023425111,.0116007764236613
gini_fsalaryx,gini_fsalaryx,20,sh_rr,Romer-Romer Monetary Policy Shock,.0035601617268418,.002133727004622,-.0006219432022173,.0077422666559009
